,지역,시도명,시군구명,읍면동명
18795,전북특별자치도 정읍시 연지동 ,전북특별자치도,정읍시,연지동
18796,전북특별자치도 정읍시 농소동 ,전북특별자치도,정읍시,농소동
18797,전북특별자치도 정읍시 하모동 ,전북특별자치도,정읍시,하모동
18798,전북특별자치도 정읍시 상평동 ,전북특별자치도,정읍시,상평동
18799,전북특별자치도 정읍시 과교동 ,전북특별자치도,정읍시,과교동
18800,전북특별자치도 정읍시 삼산동 ,전북특별자치도,정읍시,삼산동
18801,전북특별자치도 정읍시 진산동 ,전북특별자치도,정읍시,진산동
18802,전북특별자치도 정읍시 금붕동 ,전북특별자치도,정읍시,금붕동
18803,전북특별자치도 정읍시 송산동 ,전북특별자치도,정읍시,송산동
18804,전북특별자치도 정읍시 신월동 ,전북특별자치도,정읍시,신월동
18805,전북특별자치도 정읍시 용산동 ,전북특별자치도,정읍시,용산동
18806,전북특별자치도 정읍시 교암동 ,전북특별자치도,정읍시,교암동
18807,전북특별자치도 정읍시 부전동 ,전북특별자치도,정읍시,부전동
18808,전북특별자치도 정읍시 쌍암동 ,전북특별자치도,정읍시,쌍암동
18809,전북특별자치도 정읍시 내장동 ,전북특별자치도,정읍시,내장동
18810,전북특별자치도 정읍시 영파동 ,전북특별자치도,정읍시,영파동
18811,전북특별자치도 정읍시 하북동 ,전북특별자치도,정읍시,하북동
18812,전북특별자치도 정읍시 구룡동 ,전북특별자치도,정읍시,구룡동
18813,전북특별자치도 정읍시 흑암동 ,전북특별자치도,정읍시,흑암동
18814,전북특별자치도 정읍시 용계동 ,전북특별자치도,정읍시,용계동
18815,전북특별자치도 정읍시 공평동 ,전북특별자치도,정읍시,공평동
18816,전북특별자치도 정읍시 망제동 ,전북특별자치도,정읍시,망제동
18817,전북특별자치도 정읍시 신정동 ,전북특별자치도,정읍시,신정동
18818,전북특별자치도 정읍시 신태인읍 ,전북특별자치도,정읍시,신태인읍
18830,전북특별자치도 정읍시 북면 ,전북특별자치도,정읍시,북면
18841,전북특별자치도 정읍시 입암면 ,전북특별자치도,정읍시,입암면
18853,전북특별자치도 정읍시 소성면 ,전북특별자치도,정읍시,소성면
18864,전북특별자치도 정읍시 고부면 ,전북특별자치도,정읍시,고부면
18878,전북특별자치도 정읍시 영원면 ,전북특별자치도,정읍시,영원면
18886,전북특별자치도 정읍시 덕천면 ,전북특별자치도,정읍시,덕천면
18893,전북특별자치도 정읍시 이평면 ,전북특별자치도,정읍시,이평면
18905,전북특별자치도 정읍시 정우면 ,전북특별자치도,정읍시,정우면
18916,전북특별자치도 정읍시 태인면 ,전북특별자치도,정읍시,태인면
18931,전북특별자치도 정읍시 감곡면 ,전북특별자치도,정읍시,감곡면
18943,전북특별자치도 정읍시 옹동면 ,전북특별자치도,정읍시,옹동면
18951,전북특별자치도 정읍시 칠보면 ,전북특별자치도,정읍시,칠보면
18959,전북특별자치도 정읍시 산내면 ,전북특별자치도,정읍시,산내면
18966,전북특별자치도 정읍시 산외면 ,전북특별자치도,정읍시,산외면
18975,전북특별자치도 남원시 동충동 ,전북특별자치도,남원시,동충동
18976,전북특별자치도 남원시 하정동 ,전북특별자치도,남원시,하정동
18977,전북특별자치도 남원시 죽항동 ,전북특별자치도,남원시,죽항동
18978,전북특별자치도 남원시 쌍교동 ,전북특별자치도,남원시,쌍교동
18979,전북특별자치도 남원시 천거동 ,전북특별자치도,남원시,천거동
18980,전북특별자치도 남원시 금동 ,전북특별자치도,남원시,금동
18981,전북특별자치도 남원시 조산동 ,전북특별자치도,남원시,조산동
18982,전북특별자치도 남원시 왕정동 ,전북특별자치도,남원시,왕정동
18983,전북특별자치도 남원시 신정동 ,전북특별자치도,남원시,신정동
18984,전북특별자치도 남원시 화정동 ,전북특별자치도,남원시,화정동
18985,전북특별자치도 남원시 향교동 ,전북특별자치도,남원시,향교동
18986,전북특별자치도 남원시 용정동 ,전북특별자치도,남원시,용정동
18987,전북특별자치도 남원시 광치동 ,전북특별자치도,남원시,광치동
18988,전북특별자치도 남원시 내척동 ,전북특별자치도,남원시,내척동
18989,전북특별자치도 남원시 산곡동 ,전북특별자치도,남원시,산곡동
18990,전북특별자치도 남원시 도통동 ,전북특별자치도,남원시,도통동
18991,전북특별자치도 남원시 월락동 ,전북특별자치도,남원시,월락동
18992,전북특별자치도 남원시 고죽동 ,전북특별자치도,남원시,고죽동
18993,전북특별자치도 남원시 식정동 ,전북특별자치도,남원시,식정동
18994,전북특별자치도 남원시 갈치동 ,전북특별자치도,남원시,갈치동
18995,전북특별자치도 남원시 노암동 ,전북특별자치도,남원시,노암동
18996,전북특별자치도 남원시 어현동 ,전북특별자치도,남원시,어현동
18997,전북특별자치도 남원시 신촌동 ,전북특별자치도,남원시,신촌동
18998,전북특별자치도 남원시 운봉읍 ,전북특별자치도,남원시,운봉읍
19016,전북특별자치도 남원시 주천면 ,전북특별자치도,남원시,주천면
19028,전북특별자치도 남원시 수지면 ,전북특별자치도,남원시,수지면
19035,전북특별자치도 남원시 송동면 ,전북특별자치도,남원시,송동면
19049,전북특별자치도 남원시 주생면 ,전북특별자치도,남원시,주생면
19059,전북특별자치도 남원시 금지면 ,전북특별자치도,남원시,금지면
19071,전북특별자치도 남원시 대강면 ,전북특별자치도,남원시,대강면
19085,전북특별자치도 남원시 대산면 ,전북특별자치도,남원시,대산면
19094,전북특별자치도 남원시 사매면 ,전북특별자치도,남원시,사매면
19104,전북특별자치도 남원시 덕과면 ,전북특별자치도,남원시,덕과면
19111,전북특별자치도 남원시 보절면 ,전북특별자치도,남원시,보절면
19121,전북특별자치도 남원시 산동면 ,전북특별자치도,남원시,산동면
19129,전북특별자치도 남원시 이백면 ,전북특별자치도,남원시,이백면
19140,전북특별자치도 남원시 아영면 ,전북특별자치도,남원시,아영면
19152,전북특별자치도 남원시 산내면 ,전북특별자치도,남원시,산내면
19161,전북특별자치도 남원시 인월면 ,전북특별자치도,남원시,인월면
19171,전북특별자치도 김제시 요촌동 ,전북특별자치도,김제시,요촌동
19172,전북특별자치도 김제시 신풍동 ,전북특별자치도,김제시,신풍동
19173,전북특별자치도 김제시 용동 ,전북특별자치도,김제시,용동
19174,전북특별자치도 김제시 검산동 ,전북특별자치도,김제시,검산동
19175,전북특별자치도 김제시 순동 ,전북특별자치도,김제시,순동
19176,전북특별자치도 김제시 백학동 ,전북특별자치도,김제시,백학동
19177,전북특별자치도 김제시 서암동 ,전북특별자치도,김제시,서암동
19178,전북특별자치도 김제시 신곡동 ,전북특별자치도,김제시,신곡동
19179,전북특별자치도 김제시 교동 ,전북특별자치도,김제시,교동
19180,전북특별자치도 김제시 옥산동 ,전북특별자치도,김제시,옥산동
19181,전북특별자치도 김제시 갈공동 ,전북특별자치도,김제시,갈공동
19182,전북특별자치도 김제시 하동 ,전북특별자치도,김제시,하동
19183,전북특별자치도 김제시 흥사동 ,전북특별자치도,김제시,흥사동
19184,전북특별자치도 김제시 상동동 ,전북특별자치도,김제시,상동동
19185,전북특별자치도 김제시 월성동 ,전북특별자치도,김제시,월성동
19186,전북특별자치도 김제시 황산동 ,전북특별자치도,김제시,황산동
19187,전북특별자치도 김제시 난봉동 ,전북특별자치도,김제시,난봉동
19188,전북특별자치도 김제시 오정동 ,전북특별자치도,김제시,오정동
19189,전북특별자치도 김제시 복죽동 ,전북특별자치도,김제시,복죽동
19190,전북특별자치도 김제시 입석동 ,전북특별자치도,김제시,입석동
19191,전북특별자치도 김제시 장화동 ,전북특별자치도,김제시,장화동
19192,전북특별자치도 김제시 신덕동 ,전북특별자치도,김제시,신덕동
19193,전북특별자치도 김제시 월봉동 ,전북특별자치도,김제시,월봉동
19194,전북특별자치도 김제시 신월동 ,전북특별자치도,김제시,신월동
19195,전북특별자치도 김제시 연정동 ,전북특별자치도,김제시,연정동
19196,전북특별자치도 김제시 명덕동 ,전북특별자치도,김제시,명덕동
19197,전북특별자치도 김제시 제월동 ,전북특별자치도,김제시,제월동
19198,전북특별자치도 김제시 도장동 ,전북특별자치도,김제시,도장동
19199,전북특별자치도 김제시 서정동 ,전북특별자치도,김제시,서정동
19200,전북특별자치도 김제시 양전동 ,전북특별자치도,김제시,양전동
19201,전북특별자치도 김제시 만경읍 ,전북특별자치도,김제시,만경읍
19209,전북특별자치도 김제시 죽산면 ,전북특별자치도,김제시,죽산면
19218,전북특별자치도 김제시 백산면 ,전북특별자치도,김제시,백산면
19227,전북특별자치도 김제시 용지면 ,전북특별자치도,김제시,용지면
19240,전북특별자치도 김제시 백구면 ,전북특별자치도,김제시,백구면
19251,전북특별자치도 김제시 부량면 ,전북특별자치도,김제시,부량면
19259,전북특별자치도 김제시 공덕면 ,전북특별자치도,김제시,공덕면
19267,전북특별자치도 김제시 청하면 ,전북특별자치도,김제시,청하면
19273,전북특별자치도 김제시 성덕면 ,전북특별자치도,김제시,성덕면
19280,전북특별자치도 김제시 진봉면 ,전북특별자치도,김제시,진봉면
19286,전북특별자치도 김제시 금구면 ,전북특별자치도,김제시,금구면
19300,전북특별자치도 김제시 봉남면 ,전북특별자치도,김제시,봉남면
19312,전북특별자치도 김제시 황산면 ,전북특별자치도,김제시,황산면
19319,전북특별자치도 김제시 금산면 ,전북특별자치도,김제시,금산면
19333,전북특별자치도 김제시 광활면 ,전북특별자치도,김제시,광활면
19337,전북특별자치도 완주군 삼례읍 ,전북특별자치도,완주군,삼례읍
19348,전북특별자치도 완주군 봉동읍 ,전북특별자치도,완주군,봉동읍
19363,전북특별자치도 완주군 용진읍 ,전북특별자치도,완주군,용진읍
19371,전북특별자치도 완주군 상관면 ,전북특별자치도,완주군,상관면
19377,전북특별자치도 완주군 이서면 ,전북특별자치도,완주군,이서면
19388,전북특별자치도 완주군 소양면 ,전북특별자치도,완주군,소양면
19398,전북특별자치도 완주군 구이면 ,전북특별자치도,완주군,구이면
19408,전북특별자치도 완주군 고산면 ,전북특별자치도,완주군,고산면
